uniforme	exponenziale	lorentziana
0.641013	0.060695	-0.131492
0.783673	0.0499768	-15.9405
0.897607	0.370199	-9.26238
0.266756	0.732958	0.815597
0.965127	0.0190802	1.42207
0.209709	0.204362	0.621331
0.964312	1.47471	-1.50643
0.508116	0.563453	-1.13214
0.770437	0.126772	0.864979
0.988344	2.17746	-0.347872
0.953677	0.296868	3.64638
0.430382	1.65531	-1.854
0.0372779	0.334287	0.841991
0.896152	0.211033	0.132645
0.13561	0.637057	-1.79687
0.156334	3.42825	3.42382
0.877084	1.2987	-1.12024
0.099971	0.189846	-0.116864
0.911342	4.01646	0.28475
0.286343	0.723087	0.327809
0.38122	0.743482	-3.08115
0.613682	0.408025	20.3149
0.417983	1.96146	0.00596981
0.168556	1.23429	-7.71706
0.137144	0.331497	0.165231
0.227131	0.367075	-0.295211
0.107339	0.510237	-0.412964
0.824431	1.02513	0.573891
0.437562	0.62313	-11.0504
0.837066	0.268589	0.968846
0.090518	0.0487316	1.60695
0.615276	0.421566	8.68683
0.812843	0.15612	0.755091
0.286534	0.179123	-0.803942
0.626838	2.29437	0.837092
0.573973	0.386331	0.679775
0.984235	0.33526	-0.0957223
0.232286	0.514064	0.0657109
0.877179	1.69716	2.5806
0.464536	1.78235	-0.16796
0.710295	1.39688	2.3954
0.218979	1.64636	3.07113
0.592497	1.66879	2.1649
0.908459	7.72904	0.8241
0.42009	0.574075	4.50928
0.335507	0.368258	8.51275
0.26583	0.412987	3.91141
0.699999	0.182412	-1.25677
0.726518	0.102344	77.8545
0.63477	0.090636	0.709573
0.282531	0.182509	10.8869
0.1232	0.97924	-4.83672
0.717829	1.83771	-0.110541
0.267244	0.730425	2.67266
0.444189	4.25401	-1.85569
0.612969	1.31258	-1.21855
0.754825	0.0656834	-1.78348
0.145476	0.15768	-2.31124
0.946134	0.91577	-0.894968
0.434036	0.555586	3.09778
0.869188	1.12681	-0.388846
0.337254	0.252052	-7.07103
0.329479	4.73047	1.0236
0.679066	0.414456	0.333286
0.872123	1.39636	-0.531731
0.476833	0.372775	1.0722
0.323274	0.583664	-0.925683
0.336111	0.0938637	-0.316558
0.143374	0.364748	1.08629
0.764826	0.373298	1.34097
0.900928	2.41536	-3.38036
0.502515	0.430742	1.32301
0.573438	0.824538	-0.845555
0.85796	0.598758	-14.531
0.702055	1.5384	-1.18208
0.115267	2.74277	0.0448824
0.165273	0.441333	-0.87983
0.670778	0.088411	-13.2101
0.464211	1.02598	29.2037
0.445797	0.17268	-0.503741
0.848271	0.758361	-0.646272
0.144961	1.21838	-0.173743
0.860507	0.923889	-5.9183
0.720597	0.359	0.25492
0.693015	0.636358	1.40569
0.991607	1.8995	1.33049
0.584355	0.0719868	-0.347742
0.75966	0.03982	1.52532
0.110223	0.298615	1.04814
0.662366	0.667478	-10.7505
0.440834	2.2422	-12.8411
0.685252	0.751668	1.2635
0.0350158	1.70621	-0.586961
0.0229033	0.00480571	-0.390744
0.218523	0.393457	-1.2074
0.288258	0.956049	-3.359
0.395572	0.733685	-0.259687
0.833772	1.85863	-0.477948
0.192842	0.264368	-0.684162
0.323575	2.18782	0.543611
0.294672	0.113443	0.603165
0.918238	1.25579	0.07911
0.0625509	0.0992618	-0.640105
0.146452	0.310573	0.694588
0.838325	1.17347	-0.229887
0.323415	0.973441	-2.96922
0.0994021	0.123845	2.32981
0.0361632	0.494754	0.473437
0.0664218	0.700826	-2.15692
0.651414	0.0480476	-3.39511
0.294992	0.591449	-7.59968
0.151075	0.622333	0.0663353
0.208557	4.11846	1.1622
0.623313	0.635776	0.386399
0.66052	0.0513261	-1.88569
0.220498	1.22631	-0.91195
0.829937	1.06945	1.14014
0.694084	0.326214	0.432339
0.759892	0.273987	0.253872
0.235216	0.554936	1.67392
0.267608	0.949193	0.695281
0.79599	0.579392	-0.177284
0.563723	0.548497	-23.3654
0.0132521	0.547483	-0.722824
0.0997678	1.74847	-0.176246
0.967404	0.271884	1.13927
0.174401	0.369085	-3.2061
0.584376	0.857357	-0.091216
0.848073	0.0669131	-14.9555
0.420706	2.13132	1.28551
0.60716	2.60795	0.130794
0.881445	0.703995	2.15475
0.385784	0.00907446	-0.890072
0.495499	1.51643	2.03769
0.179757	0.434129	1.11839
0.805558	0.000501655	0.417805
0.908253	1.805	-0.179424
0.691491	0.634536	-1.06275
0.0679839	0.701262	2.90147
0.933103	0.285074	-0.0258568
0.20533	2.34952	0.48713
0.620195	3.97835	1.02116
0.974135	1.26085	-5.60653
0.0751884	0.970166	1.1792
0.34007	0.250486	-4.11655
0.0781712	0.666007	-0.513297
0.722249	0.935873	1.00384
0.734108	2.91073	4.82709
0.761045	0.818977	2.84544
0.630582	0.339794	-0.251497
0.873206	0.112852	-26.4785
0.908972	2.08793	4.61977
0.0262313	0.0376569	7.19566
0.986987	5.13589	-3.63286
0.423739	2.87911	2.12709
0.396437	0.44591	-0.0505518
0.45884	0.964743	0.444091
0.217631	1.22158	-0.307443
0.439258	1.07066	-12373.6
0.956587	0.849705	1.53157
0.546732	0.673648	2.99779
0.445261	0.258869	0.331603
0.537804	1.56134	-3.37755
0.743997	0.499389	0.287212
0.188587	0.276918	-5.89195
0.283218	0.126596	-1.04436
0.80207	1.42586	-4.86225
0.0463674	0.0600475	-10.1102
0.0265737	2.00375	0.71336
0.984987	0.489175	-0.88154
0.602455	0.646778	0.130877
0.465793	0.750344	0.965471
0.225611	2.54837	1.76873
0.314559	0.0909168	0.01627
0.46472	0.836374	-2.02851
0.589916	0.0843955	-2.51431
0.895882	0.141223	4.01011
0.61311	0.0871135	0.0612473
0.352652	1.10955	0.358755
0.332167	0.466745	0.215568
0.73412	1.33689	1.8853
0.779198	1.72163	-6.33171
0.244885	0.20022	0.138696
0.403812	0.864471	1.70317
0.800397	0.162567	-0.258796
0.0316185	3.0503	0.480497
0.694877	1.3342	-0.0645571
0.778376	0.158056	-0.149098
0.164267	1.96915	0.642697
0.80231	1.15028	-27.6865
0.0471305	0.213476	-0.320056
0.0153967	0.263247	3.88337
0.554607	1.34604	-0.720665
0.108513	0.435665	-0.233967
0.357755	0.941122	-1.94269
0.450777	0.0898623	-1.34072
0.332576	0.783129	4.57894
0.757266	0.345645	261.105
0.894114	0.552027	0.109713
0.59183	1.95894	-0.433639
0.871605	0.792272	-0.146083
0.0010567	1.28095	-1.08353
0.770676	0.468227	-3.5201
0.664413	1.04469	0.465555
0.661009	0.28661	-0.778457
0.331998	0.369597	-10.5327
0.0645333	0.811012	0.694921
0.76643	1.2319	-16.664
0.633023	0.4713	0.315385
0.295645	3.07354	40.0966
0.236022	0.0446125	0.39632
0.136809	2.17444	-0.681187
0.923008	0.11488	2.08808
0.127874	0.130289	1.74347
0.293086	0.876407	-0.936712
0.833536	0.367071	-0.817451
0.679213	0.568023	0.315617
0.0539924	0.18284	-0.467162
0.661787	2.43894	0.115107
0.841303	1.03546	-1.39903
0.905374	0.579266	0.506901
0.904438	4.87174	-0.677583
0.782623	0.0275427	0.107998
0.0429072	2.21911	2.64033
0.504139	1.63282	-3.62023
0.743237	0.545265	-0.123682
0.0100464	0.309393	1.05068
0.364238	0.126455	0.0265691
0.642927	1.2997	1.30249
0.202468	1.38486	-1.66887
0.261097	0.238393	-8.81618
0.0469532	0.545504	-0.511085
0.831229	0.467959	-0.0295147
0.677963	0.348017	-0.563829
0.192903	0.283759	0.465098
0.753892	2.73586	0.14411
0.318391	0.143127	-4.81622
0.25951	1.90815	-3.64703
0.485838	0.0175419	1.29779
0.938841	2.38104	-0.625671
0.825747	0.508447	-0.677624
0.815013	1.78721	0.264523
0.411212	0.258077	-0.782693
0.514984	0.239492	-12.773
0.543034	0.480984	-1.11207
0.876125	0.722654	12.7845
0.455105	0.0409089	-1.24177
0.766789	0.181344	1.18737
0.666032	3.98303	2.71007
0.517359	0.0828524	0.318599
0.882549	0.159584	-0.569386
0.131176	0.0349336	-1.70924
0.544115	1.14592	-2.23863
0.19777	1.27931	0.244808
0.131773	0.348081	-2.68664
0.919634	0.175425	0.425741
0.350264	1.52439	-7.85999
0.241212	0.468876	-1.67483
0.543586	3.62918	1.06776
0.288945	0.569605	-0.211488
0.783265	0.268528	0.773692
0.246347	0.215619	1.3388
0.716466	0.309408	-0.531976
0.351015	2.46465	-0.639893
0.957178	0.672043	0.789309
0.000905953	1.22975	-0.5855
0.638162	1.09794	2.03976
0.82975	0.464513	1.6186
0.715431	1.72563	-9.04948
0.467121	2.04387	25.0675
0.427337	0.566428	21.1141
0.24429	0.452176	0.336376
0.108493	1.54683	-0.837577
0.929002	1.33722	1.01381
0.116063	1.97361	3.96757
0.373437	0.209464	-0.399903
0.771109	3.49483	15.194
0.550817	0.113754	1.91851
0.351133	0.186841	-1.19323
0.417548	1.21631	2.87583
0.0975812	1.93412	-0.691843
0.274461	0.839767	-0.483214
0.468647	1.72926	-2.14661
0.534307	1.62384	0.524274
0.205103	0.336364	-0.303095
0.347371	1.01957	-0.725528
0.225109	0.524519	2.06529
0.527886	0.901286	-0.712738
0.0532098	1.54405	-0.103005
0.769591	0.0852993	-1.13836
0.016173	0.201891	9.22153
0.692336	0.332414	1.13601
0.203112	1.07284	1.11828
0.806948	0.474462	-0.0580711
0.991766	0.37339	-3.18815
0.956335	0.0963652	1.57418
0.599002	1.27423	1.06536
0.446903	0.65399	-0.160168
0.737808	0.594985	0.383137
0.385508	0.889397	9.41914
0.572982	0.272581	0.234538
0.565464	0.422813	0.733218
0.638317	1.81396	-0.617937
0.139616	0.511414	3.56654
0.748529	4.00786	0.149373
0.699862	1.43166	-10.2209
0.49901	0.405144	-0.0473283
0.555257	0.0308747	-0.113515
0.470524	0.470693	0.202796
0.0360158	0.565115	-2.07446
0.190198	0.0658652	0.692023
0.0621803	0.503933	-0.710208
0.242776	0.0397604	0.840047
0.656954	0.103379	1.30746
0.982122	0.875217	3.80294
0.105539	0.667679	5.62127
0.920321	4.15611	-0.282692
0.674228	0.324393	6.66039
0.772887	2.06528	1.47076
0.631715	0.655122	0.441683
0.190988	1.23606	-103.616
0.776333	0.748079	0.587421
0.764702	0.160855	-0.117125
0.527053	0.954657	5.01492
0.390019	0.269861	-0.029935
0.45471	0.399326	-0.460345
0.388672	1.39344	-0.793981
0.733605	0.837672	-0.683409
0.717732	1.22344	0.349145
0.968739	3.39879	1.03195
0.816277	0.348556	0.356175
0.691649	0.10802	-9.08518
0.362132	2.15715	0.382223
0.527421	0.13882	0.0937057
0.474988	0.317311	0.790265
0.894582	3.09117	5.63648
0.348279	0.414448	0.196453
0.519261	0.543799	-1.77614
0.197879	0.811708	-2.02394
0.337984	0.907869	8.48789
0.720424	0.0597166	1.24272
0.516895	0.00473424	2.3252
0.418306	0.15425	0.131775
0.683057	0.676921	-0.150763
0.0812253	5.13082	0.212049
0.603884	0.194486	0.721525
0.949915	0.370276	0.0991386
0.248003	0.164757	-0.787784
0.828523	2.77537	0.464962
0.983919	1.20028	1.95515
0.992525	0.977603	-0.0615869
0.233414	1.41232	-1.83561
0.501568	1.80136	0.631905
0.284697	0.0626619	-0.865973
0.0425525	0.173963	-2.31899
0.654827	3.38633	1.29596
0.426396	0.417939	3.01078
0.188408	0.00743249	-0.351279
0.173218	0.803138	-0.660169
0.603793	3.96411	-7.82791
0.879229	0.139039	-1.91606
0.51798	0.0989658	129.758
0.839022	0.420842	1.86013
0.0261502	1.53814	-0.37911
0.90595	3.37109	-3.5183
0.473829	0.207292	-0.313823
0.949004	0.315486	0.230747
0.061658	0.186097	0.370961
0.977345	0.789763	-0.0921211
0.922313	0.807657	17.7403
0.785871	2.3344	-0.0252524
0.0332776	1.03814	1.96602
0.149984	1.47962	1.02997
0.337706	1.75191	-1.37178
0.608749	0.383755	-2.18547
0.83873	0.262532	3.03214
0.261422	1.71419	-5.77631
0.829225	0.11983	11.4551
0.995397	0.695954	-0.581683
0.244423	0.948577	0.44864
0.929327	1.87752	1.94196
0.559358	2.92978	-2.54391
0.528217	2.38735	1.13671
0.406595	0.0286915	-0.304996
0.354737	0.361057	-1.147
0.476801	1.23023	-1.52902
0.0241636	0.570148	-0.653531
0.871929	1.78708	-0.0934486
0.851018	2.61099	-1.61369
0.625157	0.490277	41.598
0.712212	2.44804	0.306221
0.896596	0.0208873	-2.72197
0.927212	0.0574255	1.45027
0.107039	2.28892	4.98714
0.47764	1.02466	-2.98506
0.756577	0.8891	0.622491
0.0359231	1.38182	0.705526
0.123249	6.51336	1.16169
0.268175	0.487506	1.37371
0.922375	0.930045	-5.79192
0.734217	0.485215	-1.58777
0.190669	1.55783	-29.931
0.0847313	0.374238	-0.224517
0.688153	0.086754	0.45801
0.0772558	0.489466	-34.8356
0.773816	1.63232	-1.76163
0.594623	0.566354	-0.695869
0.760674	0.553283	-0.64414
0.238621	0.0124073	2.70283
0.0284899	0.0861896	-6.77297
0.587092	0.0819486	-1.30482
0.139992	0.511048	-1.7221
0.391992	1.60175	0.65772
0.317587	0.181597	1.1373
0.362737	1.23627	0.818248
0.605811	1.26514	7.07552
0.153656	0.556956	0.426391
0.566239	0.741879	0.983025
0.176803	1.14079	0.767908
0.536191	0.778013	-0.796666
0.825227	3.17647	9.6254
0.604472	3.72286	-6.07257
0.351834	1.32903	0.802039
0.435468	0.375357	0.62859
0.335987	0.449424	-4.78558
0.410318	2.01121	-2.03137
0.292179	0.731835	-0.615205
0.273736	0.699742	-1.54272
0.30307	0.152553	-3.53606
0.905797	0.167284	-2.81198
0.869363	1.41055	-8.10361
0.910237	0.0657112	-10.7279
0.737658	1.89604	-2.14006
0.744663	0.78649	1.27924
0.345113	0.799067	1.10293
0.887774	0.222759	-1.99877
0.452716	0.196802	0.847857
0.717798	0.114229	-1.31633
0.843516	4.43583	-0.308413
0.676591	0.52467	-1.66908
0.592405	1.74617	-0.165494
0.124392	0.688095	-0.675066
0.404575	0.901003	-6.54989
0.97681	0.628599	0.420671
0.418876	1.78429	-2.13924
0.130641	0.53313	2.16695
0.721432	1.22712	-7.15739
0.452758	0.388115	-0.196031
0.666092	1.97369	2.88044
0.959766	0.0109833	0.225554
0.999519	0.380402	-0.410394
0.795575	0.936809	0.481627
0.603815	1.74075	-0.887542
0.2064	1.40222	-0.823261
0.0384258	2.00972	-1.92537
0.349198	0.201088	-0.606575
0.242853	0.326563	-4.22397
0.904399	0.0840951	-0.794803
0.0306425	2.22162	3.17378
0.776891	1.42233	-0.42248
0.743755	0.692457	-0.379196
0.741034	0.133108	23.8085
0.943568	1.23692	-0.987006
0.0101925	0.0336084	0.998071
0.547795	0.96621	2.71193
0.324531	0.916475	4.29424
0.294118	1.03439	-0.113498
0.659812	2.36215	1.87396
0.607493	0.920541	-5.66967
0.279594	0.602424	0.281807
0.0743934	0.190906	-0.234999
0.360271	0.437949	-7.77176
0.523939	0.267739	-0.0264309
0.551576	1.13739	0.000751835
0.321573	1.965	0.475206
0.379877	1.00942	-0.262324
0.663597	0.271925	2.68817
0.310474	0.150327	1.18162
0.968401	1.48766	-0.00295379
0.999025	1.55729	-0.191231
0.285347	0.967134	-2.92877
0.708041	0.883146	1.58604
0.129278	0.447531	39.2219
0.418315	0.908168	-46.9821
0.310603	1.26633	8.59644
0.183708	0.805744	3.49461
0.681469	0.156138	0.130535
0.610064	0.322717	0.371387
0.160201	0.0268859	-1.42897
0.547311	0.191883	2.2594
0.0456742	0.625839	4.48508
0.910547	0.318036	1.35429
0.70018	1.08635	-4.32496
0.479926	0.238013	1.32583
0.453204	0.528182	0.310144
0.134679	1.38885	-2.71207
0.0168832	2.06192	-0.632911
0.960683	0.247307	2.70547
0.0500355	0.64757	0.278179
0.480365	3.08911	0.638382
0.806286	0.768284	0.315439
0.300735	0.377392	0.450664
0.116667	0.187589	-1.57005
0.908028	3.26282	0.395942
0.53291	0.695799	-0.604012
0.580409	1.82417	-4.93263
0.00623971	4.78726	-126.353
0.49466	1.57036	0.0477536
0.203863	0.865611	-0.0240701
0.257942	0.442086	0.287629
0.494858	0.0191688	-16.2921
0.46542	0.0177931	-0.646234
0.220867	2.99279	0.641531
0.245434	0.112793	0.944515
0.814295	4.03993	-1.07901
0.22462	0.612647	3.30451
0.0186946	5.67443	6.45333
0.808138	1.95654	1.02426
0.258745	0.261048	-0.00240493
0.298535	0.0593192	1.14557
0.367296	0.815847	0.170791
0.996849	0.0891663	-0.0799382
0.828432	1.97845	-0.460692
0.252789	0.406519	-0.946512
0.695571	0.239694	-0.908449
0.0108576	1.13276	-12.2224
0.641554	0.773931	0.339317
0.476215	2.11671	-0.497479
0.569763	0.622435	0.792478
0.73304	1.73373	-0.0356627
0.90426	0.778518	3.40402
0.381442	0.172297	0.0184303
0.604971	0.0112655	6.45488
0.782625	0.0765874	1.99073
0.011453	1.40533	0.0502526
0.741684	0.697806	-0.392576
0.274155	0.411889	-0.0334865
0.679834	0.44297	0.0302063
0.138628	1.97965	-2.28391
0.276213	1.69495	-2.02498
0.0690081	0.579497	-0.0601143
0.275855	0.662287	0.148462
0.599695	0.447433	0.665485
0.457842	0.622095	4.78047
0.618548	0.0534706	3.04308
0.418895	0.587943	-0.34399
0.754547	1.25865	-0.367994
0.119936	0.463639	13.6982
0.135433	0.73347	3.49307
0.130716	0.0431897	0.334404
0.66369	0.246991	-56.5792
0.594549	0.18307	0.246798
0.981753	0.505926	0.29122
0.367958	0.956108	-0.0668818
0.659653	1.06782	-2.59349
0.655185	0.768644	-0.902202
0.364044	3.36663	-0.566906
0.0297167	0.0571668	-1.53601
0.0344222	0.016262	0.612721
0.836571	1.63497	-2.79767
0.914003	0.584177	-0.0541284
0.31944	0.253455	-2.09043
0.970403	2.0149	-1.19525
0.16001	0.91111	78.9119
0.0128897	0.51941	-0.261901
0.228886	0.0926652	2.37547
0.355015	0.19954	0.338987
0.838126	0.278618	2.93394
0.59398	1.1266	3.2922
0.919288	0.477481	0.864081
0.245345	3.51979	-1.3999
0.129865	0.300655	-0.863086
0.322199	2.3188	-0.854969
0.546087	2.03109	0.479177
0.362212	1.04063	-0.0276344
0.659733	2.04903	-0.693437
0.610717	1.06753	0.48602
0.805888	0.131674	0.466026
0.309478	0.417908	-4.49331
0.729775	0.074088	-7.86528
0.0920316	3.30329	0.604304
0.656136	0.0269835	56.2996
0.29493	0.0570573	-0.56832
0.495345	1.04444	-0.397463
0.710692	0.880944	0.285609
0.529186	1.60585	-1.20599
0.377897	0.398657	-3.13144
0.43426	2.92396	1.26144
0.43517	1.13576	3.49209
0.474034	1.01518	-0.83122
0.933968	1.44614	2.13874
0.932486	0.791853	3.09093
0.179737	2.71738	0.678197
0.333097	0.521208	1.46756
0.700585	0.110904	-0.702222
0.688596	1.73232	-2.23999
0.459833	0.130698	1.44693
0.901767	1.19478	-0.861555
0.884397	0.453024	-0.860571
0.185418	0.262251	1.63163
0.74616	0.0375503	0.175769
0.409678	1.20242	-0.814501
0.151391	1.30253	-1.85585
0.903465	1.43207	2.13822
0.697341	1.36945	-5472.88
0.270753	5.0293	-0.768102
0.507057	0.368982	3.0622
0.00108155	0.129902	-1.74802
0.295814	0.591203	-0.270383
0.321387	0.00421134	-0.625386
0.0728849	0.559021	-1.29597
0.636101	1.12148	-1.15219
0.337899	0.114618	-1.31067
0.431196	0.474207	-0.650518
0.388008	1.29594	0.151755
0.25986	0.041946	-0.728079
0.28159	1.29394	-1.28603
0.938187	0.0737605	0.59595
0.26499	0.139326	-1.89472
0.41452	0.731183	-0.833436
0.773211	6.14741	-1.08338
0.621192	0.157792	5.05609
0.404728	0.70888	8.98091
0.677963	0.34265	-15.5245
0.489174	0.448158	-0.800567
0.449131	2.04396	0.686615
0.268927	1.5098	0.284061
0.327465	0.0467377	-1.19222
0.567706	1.37614	-0.480631
0.992615	0.164832	-1.14529
0.305247	0.422543	-0.313617
0.465485	0.586984	0.234624
0.787631	0.694465	0.379667
0.783428	3.30756	0.709021
0.0491973	0.168424	1.38122
0.231199	0.233762	4.40621
0.790668	0.480798	-1.84235
0.977443	0.445528	-2.66208
0.261336	0.813098	-1.13884
0.303989	0.215899	-0.227833
0.647749	0.413825	0.216467
0.113926	0.0285665	0.770535
0.815	0.779525	-1.94597
0.215285	4.37935	-2.17232
0.639652	0.115017	-1.09612
0.547303	1.75567	-0.886847
0.0892985	0.284217	0.0922164
0.57969	0.425609	0.284113
0.552813	0.13685	-21.6399
0.0163007	0.276704	0.227596
0.0486462	1.97586	8.70481
0.823045	1.39546	-15.2062
0.471064	0.96755	3.42799
0.850688	0.867958	-2.97637
0.751829	0.943706	5.34838
0.443112	0.757069	1.89476
0.955813	0.0252854	-3.13449
0.32015	0.747077	0.466771
0.822213	1.20019	-0.046881
0.438348	0.392479	-0.191653
0.726885	1.11923	1.2096
0.706412	0.655361	-12.6
0.361817	0.0428865	-0.452764
0.963348	0.378602	0.337841
0.153867	0.327201	-2.84501
0.713575	0.185857	0.690081
0.184838	4.77101	-1.16831
0.228956	1.01936	-0.32075
0.807016	0.698252	-1.72945
0.988524	0.0517171	1.5188
0.203919	0.120941	1.64941
0.404805	0.283171	0.305184
0.354956	0.94407	1.29611
0.750727	0.0136789	-2.27871
0.791752	0.121683	8.26672
0.0776171	0.383874	-9.02685
0.684812	1.32308	-0.149192
0.0570356	0.255783	0.623111
0.272109	0.577049	0.293535
0.476608	1.92019	-1.96259
0.303838	0.0597949	11.1164
0.0621835	0.324442	-7.13992
0.0222789	0.840349	1.9409
0.0356455	0.886661	0.850237
0.998873	1.16735	11.4303
0.0704721	0.282926	-0.532866
0.491383	3.16778	0.328762
0.28957	1.84726	0.172349
0.113334	0.0339076	0.213183
0.280908	0.152825	-0.755167
0.597754	0.776229	-0.281257
0.999738	1.36189	4.67365
0.477258	0.235865	-0.258989
0.260367	0.328188	-0.233756
0.149165	0.358665	0.0780532
0.702931	0.958699	-0.258364
0.413952	2.20199	-10.6082
0.471943	0.645986	-0.238401
0.161441	0.25491	0.964232
0.541273	2.16729	0.924474
0.86079	0.628921	1.1036
0.0544976	3.69189	-1.78156
0.106932	0.67318	-6.62803
0.75282	1.68641	-7.6954
0.589131	2.13054	1.82134
0.691878	0.708748	2.2699
0.421222	4.21259	3.44984
0.108383	1.48613	-3.40125
0.990192	0.887286	-0.420423
0.304772	2.57372	0.531527
0.0949673	0.668341	0.402352
0.926654	1.79768	-1.11404
0.705163	0.0921355	9.6113
0.704508	2.14192	0.668924
0.282001	0.161925	0.0729268
0.17458	0.796133	-0.197765
0.407341	0.535037	-0.386853
0.807332	3.3627	1.08655
0.813076	2.04365	0.402937
0.182468	0.294072	-0.911462
0.774177	0.87457	-1.29699
0.842013	0.427611	7.18421
0.908436	0.881102	-0.0429095
0.323748	0.87098	-0.161737
0.693959	0.181472	0.0834133
0.796575	0.571404	2.70058
0.667532	0.256631	1.37435
0.809424	1.25718	-1.29154
0.205324	2.6608	20.5977
0.526369	0.371984	0.665259
0.859777	0.0298859	-1.21732
0.739825	3.23049	-0.477641
0.831615	0.52275	-0.76991
0.15143	1.56566	-3.89476
0.769437	1.56854	-6.62187
0.485518	0.135814	-1.01841
0.703652	2.84593	0.0123052
0.0535782	1.18176	-1.02658
0.327281	0.901885	-2.30668
0.110505	0.0478402	0.536272
0.114971	0.369461	1.26875
0.671381	0.877448	-2.47103
0.302097	0.361628	1.33814
0.210777	0.116035	-0.83446
0.467906	0.790634	-0.717147
0.893721	2.22544	-2.12233
0.0808131	2.0971	1.11041
0.557834	0.131519	0.9435
0.585725	2.52325	1.88009
0.961356	0.616458	0.0188402
0.534937	0.0655737	2.16236
0.178977	0.294815	0.26359
0.317815	0.896315	1.79836
0.972706	0.220061	-1.64765
0.994948	1.00763	2.95545
0.874535	0.638397	0.0229652
0.577777	2.38886	0.525375
0.208741	1.49178	0.382679
0.618915	1.61656	-0.911768
0.0982137	0.218046	-1.84914
0.348223	0.611672	-0.744787
0.176993	1.55812	-3.72422
0.976043	0.127337	1.63622
0.0734899	0.206382	2.05898
0.774676	0.0671125	1.55135
0.442433	0.707513	1.61697
0.843297	0.0783258	-0.426384
0.980403	0.768126	3.91211
0.8617	0.584284	1.50569
0.660444	0.429663	12.5472
0.75042	1.89682	-0.124326
0.0487424	1.21615	0.261093
0.178455	1.33562	1.82315
0.732974	0.55021	0.587168
0.266082	1.07548	1.7311
0.992048	0.648371	5.24861
0.673085	0.0742547	-1.56415
0.43287	0.617905	-2.39262
0.299975	1.80029	-11.1824
0.999959	0.491909	-1.17487
0.574519	0.378044	-39.3882
0.224445	2.57669	2.37111
0.550301	1.02532	16.3966
0.5934	0.516516	0.200276
0.408709	1.15279	0.0645193
0.172699	0.326	-4.79363
0.745209	0.074794	8.56783
0.188276	0.819899	-2.77668
0.45027	2.29431	-1.74507
0.882961	1.04885	0.000137185
0.445825	1.62942	1.55135
0.890373	1.87887	-0.273442
0.139818	3.34682	0.408059
0.231614	0.572307	-1.41114
0.176829	0.731904	-1.01097
0.569974	0.0685496	203.574
0.885743	0.434371	-1.73698
0.403219	1.45168	-0.854879
0.651232	0.26983	-0.503343
0.883372	0.0719686	-7.05691
0.594052	0.553132	-0.012368
0.386882	2.01886	0.739941
