N=1	N=2	N=10	N=100
0.28227	0.669667	0.457086	0.539503	
0.261292	0.103307	0.533683	0.511063	
0.0265012	0.878281	0.423841	0.470634	
0.957723	0.518212	0.310882	0.456483	
0.370976	0.425473	0.531057	0.507696	
0.747357	0.576823	0.378656	0.509513	
0.0106216	0.277107	0.627478	0.487108	
0.206185	0.610782	0.448096	0.508885	
0.947189	0.45581	0.557419	0.543993	
0.609797	0.377899	0.403497	0.497473	
0.349589	0.169033	0.587063	0.530111	
0.0332577	0.474413	0.456148	0.458177	
0.651695	0.28583	0.39882	0.556261	
0.177905	0.558915	0.612476	0.474788	
0.745264	0.647491	0.661961	0.488722	
0.871091	0.743378	0.581553	0.506785	
0.00963525	0.519222	0.543585	0.511972	
0.535916	0.214945	0.366827	0.539928	
0.392969	0.449499	0.475479	0.498848	
0.638063	0.235298	0.697498	0.49215	
0.0416325	0.393118	0.557079	0.510605	
0.819361	0.50361	0.51647	0.516521	
0.546335	0.465041	0.593434	0.475981	
0.278468	0.599248	0.671115	0.520774	
0.242497	0.245607	0.51157	0.515156	
0.316185	0.161646	0.540716	0.520559	
0.9136	0.42644	0.502441	0.533528	
0.543517	0.187764	0.379737	0.475469	
0.699158	0.674457	0.631758	0.494664	
0.816778	0.43207	0.475287	0.505642	
0.2382	0.800331	0.388906	0.508203	
0.0319914	0.703862	0.50161	0.471381	
0.977462	0.412152	0.546929	0.507152	
0.911738	0.357945	0.582442	0.481066	
0.847579	0.189272	0.563136	0.481022	
0.678077	0.752042	0.50203	0.471855	
0.167976	0.0996483	0.672757	0.512025	
0.851418	0.892201	0.704575	0.515091	
0.226154	0.344917	0.435057	0.510949	
0.144009	0.500317	0.506204	0.468788	
0.278622	0.705577	0.358837	0.525593	
0.811317	0.206149	0.536464	0.502103	
0.494199	0.664936	0.649998	0.494824	
0.334952	0.633152	0.558614	0.513671	
0.912919	0.492521	0.4216	0.493648	
0.950308	0.503014	0.526797	0.519258	
0.798251	0.443788	0.443247	0.496178	
0.985328	0.599877	0.641061	0.507909	
0.0741068	0.548542	0.513902	0.508702	
0.346234	0.670186	0.707885	0.539238	
0.315813	0.512934	0.566924	0.468481	
0.0458058	0.359127	0.446127	0.50927	
0.965879	0.538981	0.527077	0.472213	
0.931173	0.410903	0.447938	0.447483	
0.154301	0.766396	0.465515	0.464681	
0.598384	0.469232	0.5304	0.483133	
0.0797706	0.736706	0.630839	0.446732	
0.955993	0.320816	0.580133	0.493639	
0.7193	0.637631	0.598515	0.441098	
0.00689586	0.621746	0.515599	0.502783	
0.708329	0.492148	0.371151	0.450001	
0.663586	0.518306	0.406331	0.489226	
0.00926668	0.275805	0.488343	0.52424	
0.829544	0.767508	0.341618	0.484896	
0.624383	0.728624	0.493217	0.480393	
0.959424	0.262672	0.482849	0.490773	
0.163411	0.553554	0.455413	0.475457	
0.129625	0.111299	0.441699	0.479858	
0.123472	0.602273	0.451005	0.486428	
0.497109	0.927267	0.515592	0.51616	
0.878047	0.401607	0.323305	0.459914	
0.765593	0.284293	0.507228	0.519172	
0.323641	0.645475	0.308574	0.505156	
0.149886	0.223518	0.529236	0.540608	
0.97733	0.27299	0.556641	0.519757	
0.160498	0.337709	0.40134	0.464252	
0.720261	0.701505	0.321702	0.505588	
0.0646196	0.247418	0.399443	0.489111	
0.470915	0.443325	0.541061	0.500811	
0.176247	0.793291	0.492346	0.484854	
0.95073	0.627474	0.688276	0.54201	
0.984249	0.355651	0.580422	0.517909	
0.379268	0.693805	0.524712	0.479466	
0.87604	0.356085	0.398297	0.496593	
0.763109	0.650895	0.537521	0.543366	
0.213927	0.74997	0.516988	0.485397	
0.0136297	0.227149	0.597496	0.470697	
0.0688281	0.124418	0.613523	0.482934	
0.814031	0.158671	0.543622	0.451954	
0.274035	0.693915	0.45765	0.461424	
0.349941	0.648958	0.459107	0.486214	
0.106286	0.865583	0.440003	0.488025	
0.435301	0.509378	0.538607	0.527905	
0.0532188	0.306287	0.402772	0.574817	
0.75352	0.409909	0.478155	0.527747	
0.0530454	0.370516	0.346744	0.485261	
0.477974	0.311659	0.38976	0.463264	
0.113294	0.734302	0.611415	0.515874	
0.244291	0.837827	0.518553	0.506167	
0.275984	0.326239	0.267253	0.547875	
0.120732	0.811827	0.513216	0.496432	
0.0157892	0.131693	0.59676	0.480158	
0.422588	0.570307	0.53946	0.501706	
0.993111	0.383081	0.519425	0.5196	
0.750938	0.578586	0.420095	0.527265	
0.29142	0.741671	0.369922	0.490848	
0.315836	0.793022	0.582405	0.43075	
0.275698	0.539193	0.557027	0.47586	
0.107744	0.745596	0.524359	0.525664	
0.456938	0.562164	0.515119	0.420769	
0.000968986	0.348517	0.452553	0.484716	
0.391223	0.574709	0.563312	0.501584	
0.514464	0.544696	0.559934	0.480059	
0.640327	0.664634	0.52755	0.515835	
0.681527	0.844956	0.376259	0.48808	
0.785575	0.0615278	0.463223	0.505776	
0.700466	0.792334	0.323315	0.492231	
0.590828	0.423598	0.413514	0.455386	
0.75882	0.391352	0.557939	0.515019	
0.100743	0.534253	0.612174	0.463094	
0.180956	0.625458	0.429255	0.474386	
0.654058	0.430189	0.597257	0.510799	
0.671034	0.230077	0.436764	0.513933	
0.672536	0.377722	0.629597	0.509028	
0.967229	0.55418	0.481025	0.523785	
0.557528	0.510388	0.52036	0.543076	
0.252005	0.231297	0.416439	0.52071	
0.309195	0.573934	0.560235	0.500471	
0.342431	0.428209	0.540526	0.497523	
0.295059	0.410217	0.639164	0.516848	
0.98288	0.547189	0.455465	0.496535	
0.767252	0.425487	0.503736	0.552724	
0.162233	0.510806	0.551996	0.500655	
0.0803911	0.272053	0.568287	0.5288	
0.706685	0.473796	0.494349	0.483712	
0.260499	0.565969	0.454332	0.484905	
0.510776	0.514057	0.528638	0.477809	
0.165055	0.496489	0.590833	0.471717	
0.610864	0.699963	0.381331	0.519941	
0.20027	0.37456	0.400439	0.48852	
0.225803	0.356096	0.343929	0.502167	
0.531323	0.513709	0.527846	0.512762	
0.0502101	0.788277	0.447983	0.502069	
0.902672	0.289531	0.57479	0.521228	
0.750344	0.425654	0.556077	0.504156	
0.169595	0.490358	0.56303	0.499919	
0.107727	0.772266	0.576475	0.486227	
0.537232	0.482778	0.607393	0.464762	
0.700221	0.340636	0.399895	0.460927	
0.266439	0.24821	0.448273	0.51036	
0.730453	0.194489	0.375174	0.49166	
0.551498	0.497147	0.46705	0.520254	
0.466622	0.31127	0.657585	0.44957	
0.44405	0.407848	0.528045	0.467608	
0.419032	0.466563	0.509422	0.567194	
0.201142	0.404568	0.595575	0.545891	
0.892236	0.698474	0.508442	0.482607	
0.827011	0.294785	0.635881	0.52223	
0.413006	0.00682845	0.378624	0.476396	
0.752481	0.522925	0.31813	0.483716	
0.640112	0.81548	0.584616	0.541471	
0.634982	0.320369	0.615935	0.517313	
0.24875	0.294246	0.435117	0.521757	
0.105235	0.502758	0.491334	0.429508	
0.170011	0.264011	0.44066	0.517995	
0.0205416	0.801078	0.351476	0.511498	
0.655426	0.545414	0.638342	0.518907	
0.802703	0.493283	0.529006	0.47975	
0.38241	0.621565	0.481035	0.518285	
0.64449	0.495843	0.647316	0.477898	
0.709044	0.640317	0.450707	0.525646	
0.0429883	0.515371	0.386653	0.442859	
0.901409	0.787187	0.571768	0.488258	
0.0042151	0.572477	0.483934	0.49805	
0.729968	0.343772	0.417757	0.491737	
0.86097	0.564115	0.416045	0.580791	
0.841918	0.620624	0.367546	0.523518	
0.64632	0.874532	0.469634	0.530232	
0.860283	0.633446	0.430987	0.485529	
0.192405	0.354905	0.408593	0.586936	
0.722159	0.232488	0.378433	0.533641	
0.287905	0.424696	0.557882	0.507249	
0.90103	0.579078	0.530443	0.491994	
0.228973	0.0966488	0.481652	0.504643	
0.199461	0.647215	0.533476	0.505246	
0.571175	0.808403	0.527104	0.519216	
0.66331	0.436054	0.537223	0.480129	
0.0897392	0.868309	0.538488	0.527798	
0.566564	0.499645	0.61159	0.53998	
0.0563288	0.232566	0.459192	0.503214	
0.660778	0.322011	0.471706	0.480396	
0.227943	0.797483	0.626333	0.473403	
0.769509	0.561178	0.430616	0.490647	
0.334853	0.512399	0.582808	0.497987	
0.844508	0.627613	0.557941	0.506377	
0.613359	0.561706	0.465971	0.501098	
0.200083	0.531229	0.528135	0.48668	
0.379876	0.430053	0.412795	0.474413	
0.686204	0.44935	0.571678	0.458612	
0.124612	0.586619	0.531374	0.463807	
0.0605748	0.170154	0.534905	0.501954	
0.846507	0.320504	0.624711	0.480238	
0.215249	0.287989	0.480072	0.559112	
0.891516	0.594672	0.582429	0.517233	
0.862252	0.674695	0.523465	0.453985	
0.741044	0.423526	0.323081	0.521983	
0.603121	0.183554	0.453859	0.446767	
0.777058	0.320546	0.523418	0.486494	
0.0487547	0.0771483	0.487854	0.531901	
0.285484	0.60904	0.325639	0.531792	
0.0907868	0.696225	0.503728	0.498304	
0.608321	0.774643	0.563059	0.410926	
0.0600236	0.443782	0.440427	0.456628	
0.848352	0.712361	0.487955	0.498861	
0.0273818	0.719645	0.385408	0.555954	
0.0753455	0.485746	0.639207	0.530576	
0.881274	0.502334	0.650694	0.563461	
0.273886	0.644137	0.490543	0.522703	
0.619695	0.243777	0.403697	0.578256	
0.930275	0.332848	0.456181	0.530468	
0.545784	0.476495	0.438822	0.52512	
0.942005	0.467959	0.623385	0.510437	
0.800842	0.270819	0.48285	0.508554	
0.843622	0.59126	0.440815	0.543807	
0.752282	0.468135	0.600323	0.520403	
0.398157	0.629883	0.612656	0.506294	
0.0634689	0.719771	0.305615	0.498696	
0.211259	0.438901	0.59302	0.578229	
0.0709242	0.514268	0.593228	0.525208	
0.715537	0.404322	0.286065	0.495123	
0.849402	0.110305	0.589169	0.502146	
0.649678	0.727214	0.48872	0.527562	
0.781035	0.451464	0.567222	0.581895	
0.0466818	0.378164	0.473432	0.521749	
0.356915	0.559498	0.484588	0.508143	
0.756925	0.711996	0.450709	0.455488	
0.624983	0.129231	0.345463	0.510192	
0.585028	0.480343	0.557592	0.505877	
0.662673	0.30807	0.465637	0.490751	
0.934734	0.619531	0.56209	0.499735	
0.373004	0.696848	0.461604	0.456116	
0.731537	0.790746	0.459436	0.471978	
0.633463	0.455901	0.508907	0.475406	
0.239974	0.41242	0.445763	0.46101	
0.552028	0.203852	0.371656	0.540078	
0.332484	0.306	0.554352	0.531371	
0.0296313	0.857076	0.444047	0.490122	
0.030546	0.499294	0.522704	0.517569	
0.757317	0.349008	0.555158	0.49455	
0.951231	0.238692	0.632637	0.468669	
0.815572	0.417441	0.541323	0.525542	
0.855871	0.547881	0.504847	0.524223	
0.180077	0.819571	0.532419	0.51569	
0.132321	0.58169	0.453071	0.478174	
0.361843	0.25489	0.562381	0.531765	
0.972693	0.218525	0.350935	0.486343	
0.169353	0.903305	0.681843	0.510353	
0.227422	0.443709	0.678824	0.501572	
0.848899	0.414314	0.475213	0.452055	
0.994072	0.804922	0.454147	0.490233	
0.406006	0.738387	0.258276	0.495149	
0.639861	0.981933	0.472781	0.492928	
0.695641	0.352532	0.559273	0.473339	
0.548225	0.282429	0.539284	0.508746	
0.485198	0.187312	0.492262	0.55091	
0.212282	0.610593	0.572178	0.519233	
0.699917	0.688564	0.522787	0.507605	
0.0729016	0.516495	0.488236	0.545346	
0.047521	0.563704	0.48105	0.514291	
0.178153	0.601763	0.629734	0.516219	
0.286889	0.40354	0.42998	0.491055	
0.732633	0.331425	0.410966	0.493672	
0.0150276	0.676606	0.642276	0.50641	
0.714343	0.329433	0.632271	0.513555	
0.840194	0.612266	0.38735	0.490953	
0.246759	0.802524	0.523808	0.548159	
0.70543	0.44408	0.45552	0.461864	
0.104366	0.416101	0.582563	0.51743	
0.596727	0.242342	0.548915	0.482677	
0.575415	0.0945661	0.438072	0.512082	
0.625439	0.412736	0.61758	0.522985	
0.129344	0.160787	0.513092	0.580682	
0.606546	0.661513	0.54147	0.548346	
0.942376	0.571082	0.413217	0.502685	
0.373571	0.835866	0.624264	0.484514	
0.16939	0.159463	0.310789	0.48258	
0.41397	0.892092	0.541139	0.447651	
0.685293	0.44925	0.465896	0.511468	
0.386069	0.131143	0.59207	0.500695	
0.0887583	0.836569	0.551927	0.505926	
0.554819	0.632562	0.497744	0.462996	
0.616403	0.243586	0.387275	0.466387	
0.0904042	0.368085	0.362168	0.51583	
0.104254	0.615392	0.620555	0.514764	
0.869595	0.648244	0.53755	0.513928	
0.745444	0.460368	0.507004	0.499391	
0.523783	0.921668	0.38892	0.513327	
0.152354	0.653919	0.419265	0.500537	
0.71602	0.160063	0.498701	0.496803	
0.74964	0.368196	0.416305	0.477411	
0.545424	0.25521	0.69572	0.517912	
0.77435	0.512014	0.447208	0.489496	
0.171003	0.305215	0.37586	0.508943	
0.955895	0.635367	0.550688	0.430441	
0.618085	0.334133	0.659389	0.508732	
0.0723143	0.408859	0.449111	0.463333	
0.517103	0.405916	0.567221	0.49392	
0.903784	0.711387	0.422961	0.451703	
0.735165	0.480877	0.525747	0.483157	
0.0373857	0.552166	0.32521	0.4949	
0.0185321	0.6896	0.611783	0.50523	
0.954539	0.61993	0.340467	0.489889	
0.684294	0.806294	0.315464	0.465112	
0.545124	0.611057	0.392447	0.530334	
0.044666	0.470865	0.548705	0.516233	
0.664603	0.468424	0.349868	0.532099	
0.507737	0.627898	0.4909	0.478163	
0.92342	0.563571	0.421549	0.519338	
0.863939	0.53447	0.482211	0.469108	
0.610029	0.172313	0.404317	0.471203	
0.0664189	0.131348	0.448534	0.500411	
0.443583	0.740582	0.524781	0.490696	
0.308367	0.139555	0.541049	0.476295	
0.48099	0.409292	0.479678	0.517895	
0.141464	0.757279	0.392742	0.500894	
0.925253	0.33656	0.579677	0.476757	
0.430358	0.47541	0.614489	0.513826	
0.109076	0.492615	0.679361	0.463511	
0.899566	0.396996	0.437407	0.468658	
0.284991	0.452028	0.352084	0.517421	
0.201877	0.503367	0.248354	0.453735	
0.782426	0.0773791	0.424634	0.484805	
0.972323	0.641299	0.361921	0.456436	
0.0448484	0.423882	0.496744	0.49265	
0.235477	0.570013	0.503258	0.566552	
0.977519	0.346559	0.354775	0.458987	
0.302091	0.417902	0.495042	0.468864	
0.142729	0.400943	0.697632	0.476453	
0.962703	0.313927	0.309111	0.506612	
0.317876	0.583996	0.647302	0.51162	
0.516544	0.433047	0.278478	0.485927	
0.786415	0.509162	0.457681	0.531213	
0.244483	0.738667	0.378657	0.481531	
0.0787809	0.41165	0.363694	0.47907	
0.420601	0.648261	0.524492	0.498749	
0.347104	0.262022	0.415591	0.487932	
0.0982107	0.603794	0.33948	0.489664	
0.40725	0.592619	0.443655	0.511277	
0.52886	0.507159	0.467958	0.547423	
0.519175	0.907619	0.575485	0.466918	
0.226541	0.395562	0.367041	0.509735	
0.225177	0.886837	0.486932	0.532286	
0.976318	0.400993	0.550627	0.507337	
0.147536	0.528045	0.565449	0.438549	
0.97373	0.669416	0.397085	0.516871	
0.732046	0.2625	0.414192	0.450487	
0.993528	0.233843	0.478558	0.506728	
0.552776	0.844659	0.737818	0.471394	
0.898384	0.784912	0.597707	0.558265	
0.816783	0.645097	0.588369	0.495406	
0.0491723	0.414967	0.565315	0.527147	
0.0218008	0.823093	0.394684	0.534069	
0.549607	0.445049	0.31064	0.526218	
0.414902	0.222081	0.568356	0.473424	
0.16441	0.350615	0.503167	0.490389	
0.875725	0.36501	0.535828	0.519156	
0.510829	0.158518	0.436454	0.530765	
0.889407	0.571657	0.383885	0.483532	
0.486425	0.401458	0.469821	0.468435	
0.519238	0.233074	0.415331	0.42629	
0.107604	0.604907	0.435507	0.45001	
0.44827	0.568429	0.45201	0.521448	
0.452016	0.373516	0.643728	0.50231	
0.802151	0.557101	0.351879	0.533361	
0.168804	0.426875	0.629162	0.493048	
0.107492	0.718817	0.552751	0.47363	
0.535483	0.665927	0.419279	0.504667	
0.4135	0.0511719	0.423409	0.468814	
0.223042	0.414423	0.485193	0.474564	
0.0305201	0.439688	0.657275	0.472172	
0.19956	0.641944	0.623959	0.499633	
0.754605	0.734391	0.508647	0.535474	
0.872745	0.287097	0.615915	0.50613	
0.579573	0.521642	0.532418	0.459942	
0.0759578	0.741021	0.370204	0.520115	
0.516581	0.3553	0.598424	0.5312	
0.717633	0.910097	0.453581	0.538574	
0.0532982	0.383324	0.468559	0.517648	
0.19673	0.618532	0.440045	0.532778	
0.0805554	0.79741	0.232837	0.480323	
0.0289881	0.0770825	0.428531	0.491813	
0.903206	0.557077	0.494677	0.508597	
0.163941	0.68156	0.603067	0.587183	
0.769547	0.479228	0.433479	0.521205	
0.868918	0.420974	0.482572	0.529893	
0.85703	0.543729	0.61815	0.472825	
0.149004	0.467905	0.597531	0.478723	
0.157638	0.707313	0.562551	0.500724	
0.999024	0.72637	0.411701	0.503941	
0.563093	0.192294	0.283201	0.512656	
0.501815	0.762109	0.538093	0.452804	
0.176563	0.208547	0.684771	0.489987	
0.755783	0.253425	0.544635	0.535992	
0.431989	0.618519	0.569258	0.501833	
0.251987	0.715444	0.516221	0.525851	
0.0876469	0.333734	0.428107	0.533501	
0.142286	0.670289	0.41031	0.511423	
0.710413	0.456394	0.499498	0.52774	
0.909852	0.782573	0.583509	0.569948	
0.787458	0.42719	0.492554	0.475283	
0.285516	0.54447	0.699626	0.553759	
0.490417	0.583652	0.613947	0.54107	
0.51438	0.439555	0.593494	0.522894	
0.0116801	0.39682	0.561908	0.441359	
0.754372	0.465063	0.442816	0.467067	
0.443178	0.582834	0.556345	0.482285	
0.901209	0.527116	0.551561	0.492013	
0.26029	0.459733	0.513926	0.492759	
0.176394	0.347488	0.650066	0.429835	
0.270707	0.363258	0.567892	0.524471	
0.529846	0.478278	0.400023	0.463722	
0.498769	0.805302	0.543729	0.502769	
0.312401	0.587623	0.532944	0.509268	
0.986709	0.408266	0.374804	0.475374	
0.0498486	0.636522	0.548731	0.514596	
0.54899	0.499267	0.421083	0.515853	
0.960807	0.447752	0.458905	0.5331	
0.557728	0.420891	0.46348	0.487731	
0.0171639	0.533417	0.440509	0.483964	
0.567748	0.399525	0.46358	0.514634	
0.511423	0.525014	0.499272	0.511531	
0.64016	0.676723	0.582947	0.499012	
0.99127	0.243982	0.392668	0.520825	
0.962375	0.280121	0.456938	0.509611	
0.927426	0.713819	0.508679	0.516432	
0.213909	0.174637	0.487247	0.504684	
0.629709	0.332703	0.545599	0.474631	
0.69703	0.44038	0.38507	0.450193	
0.710632	0.754316	0.604641	0.477805	
0.00926755	0.286398	0.481448	0.430609	
0.60887	0.189126	0.429436	0.463209	
0.229482	0.549287	0.703339	0.494174	
0.836958	0.474399	0.570758	0.435294	
0.513734	0.689349	0.477225	0.470417	
0.279442	0.162874	0.569776	0.502165	
0.659404	0.642106	0.618005	0.507266	
0.605328	0.585148	0.644659	0.509546	
0.887347	0.629507	0.773247	0.515343	
0.234098	0.46496	0.42078	0.506627	
0.282327	0.409898	0.405334	0.458699	
0.224537	0.468915	0.418275	0.496212	
0.759876	0.275028	0.590267	0.492133	
0.527215	0.613862	0.453603	0.533537	
0.188848	0.128971	0.559693	0.479592	
0.200397	0.582888	0.506917	0.55343	
0.175816	0.914061	0.511491	0.486985	
0.526498	0.267216	0.442218	0.523819	
0.230904	0.754668	0.508266	0.436706	
0.142813	0.353579	0.456135	0.528636	
0.0322075	0.421161	0.568972	0.48017	
0.460373	0.276658	0.467266	0.489243	
0.343827	0.902864	0.440258	0.526684	
0.483298	0.41184	0.259877	0.466564	
0.452345	0.21959	0.502021	0.469664	
0.10009	0.105464	0.478835	0.526476	
0.456367	0.276705	0.602737	0.508939	
0.303316	0.55337	0.556371	0.509169	
0.481512	0.422602	0.582355	0.467972	
0.910225	0.414742	0.486006	0.526254	
0.97641	0.740873	0.408006	0.51526	
0.57936	0.433674	0.632734	0.549053	
0.199033	0.527199	0.403692	0.471972	
0.925467	0.900187	0.526768	0.491713	
0.887047	0.439671	0.435763	0.470039	
0.7397	0.43394	0.576946	0.46762	
0.32773	0.603376	0.483931	0.45126	
0.856152	0.281319	0.556571	0.487222	
0.949015	0.398939	0.616695	0.537993	
0.619397	0.267566	0.424901	0.481716	
0.294775	0.577581	0.601829	0.468705	
0.0623374	0.329848	0.504459	0.49545	
0.348103	0.80876	0.53473	0.490449	
0.344972	0.326005	0.60693	0.50979	
0.658152	0.720559	0.425436	0.513	
0.419713	0.281956	0.597454	0.521426	
0.660475	0.579721	0.327321	0.492951	
0.0594793	0.264549	0.536112	0.469741	
0.155327	0.648913	0.587184	0.484436	
0.365164	0.406835	0.54885	0.490935	
0.389293	0.288536	0.604039	0.49513	
0.925836	0.368443	0.320873	0.522377	
0.24399	0.431159	0.68391	0.562228	
0.971284	0.584537	0.434245	0.467192	
0.0505535	0.829832	0.612829	0.479773	
0.764912	0.469683	0.535464	0.51101	
0.871334	0.209827	0.454762	0.517047	
0.454924	0.351012	0.517777	0.532378	
0.196509	0.583166	0.592601	0.435859	
0.770799	0.444858	0.439964	0.470856	
0.904328	0.130721	0.504419	0.461139	
0.553381	0.0558136	0.505052	0.504723	
0.546966	0.863642	0.554941	0.466274	
0.805272	0.641746	0.290098	0.48082	
0.84891	0.890948	0.643936	0.498215	
0.462918	0.794441	0.540927	0.510342	
0.0814086	0.589137	0.49365	0.513967	
0.144682	0.671986	0.487492	0.531665	
0.44449	0.523159	0.430214	0.446321	
0.0689849	0.556168	0.679502	0.4825	
0.40138	0.767857	0.648045	0.47184	
0.604602	0.271246	0.451522	0.422676	
0.799132	0.331757	0.473287	0.471797	
0.827922	0.190694	0.757813	0.497321	
0.619634	0.450071	0.426584	0.525616	
0.600734	0.456921	0.490898	0.455469	
0.881407	0.457079	0.48667	0.506352	
0.489798	0.151549	0.618458	0.439626	
0.530775	0.623153	0.575916	0.511607	
0.850629	0.283631	0.449953	0.437803	
0.45213	0.197811	0.580644	0.499924	
0.765908	0.516999	0.352304	0.528592	
0.771787	0.147783	0.26386	0.501793	
0.542521	0.573712	0.522595	0.528784	
0.541614	0.364662	0.604856	0.479436	
0.708525	0.703879	0.360165	0.490724	
0.337999	0.286128	0.602785	0.528103	
0.389151	0.235708	0.374386	0.484015	
0.0882386	0.526673	0.560836	0.510552	
0.931905	0.447339	0.539356	0.475173	
0.272495	0.273264	0.504234	0.520407	
0.0713025	0.518487	0.386566	0.476682	
0.678064	0.564949	0.615136	0.50114	
0.590897	0.578589	0.552145	0.409182	
0.0302361	0.406906	0.521068	0.524665	
0.214479	0.809307	0.718439	0.477509	
0.882972	0.54913	0.500675	0.49911	
0.256489	0.639434	0.480675	0.432454	
0.211591	0.515783	0.556926	0.518013	
0.820613	0.585867	0.647577	0.489771	
0.499979	0.244143	0.510737	0.503694	
0.277316	0.360265	0.656724	0.538803	
0.686567	0.214731	0.423839	0.47762	
0.614121	0.777403	0.449384	0.529149	
0.154388	0.7456	0.342758	0.480781	
0.964791	0.618401	0.502145	0.459754	
0.0575753	0.427865	0.48955	0.48383	
0.208289	0.667988	0.464712	0.494122	
0.94551	0.10134	0.575726	0.554735	
0.840613	0.494738	0.541726	0.503094	
0.745688	0.685935	0.520937	0.491844	
0.535614	0.363931	0.510085	0.469774	
0.880694	0.135902	0.466674	0.488891	
0.373753	0.454718	0.356932	0.492792	
0.387225	0.668404	0.505968	0.518907	
0.327198	0.71109	0.630766	0.463282	
0.150028	0.448862	0.591399	0.50478	
0.0255704	0.678313	0.626384	0.475685	
0.692297	0.415693	0.39334	0.507009	
0.315732	0.0396659	0.390947	0.497018	
0.322765	0.163825	0.458248	0.478744	
0.21383	0.523975	0.32428	0.50279	
0.286375	0.195713	0.458473	0.508425	
0.549422	0.573197	0.633867	0.516963	
0.373418	0.482173	0.479594	0.51911	
